"igpm_2014_2018";"valor_receita_publica";"rank_receita_uf";"indicador_competitividade";"n_votos";"valor_receita_total";"n_vagas_uf";"situacao_eleitoral";"sexo";"cargo";"ano_eleicao";"uf";"rank_votacao_uf"
"1,3121289";"4090";"82";"Não competitivo";"582";"4090";"8";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2018";"AM";"91"
"1,3121289";"16100,07";"54";"Não competitivo";"3050";"16100,07";"8";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2018";"AM";"43"
"1,3121289";"30000";"29";"Não competitivo";"1256";"98500";"8";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2018";"RR";"47"
"1,3121289";"1531481";"5";"Competitivo";"154647";"1532481";"17";"ELEITO POR QP";"MASCULINO";"DEPUTADO FEDERAL";"2018";"PA";"5"
"1,3121289";"50266,66";"40";"Não competitivo";"492";"50279,86";"8";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2018";"AC";"48"
"1,3121289";"1048,24";"103";"Não competitivo";"993";"1048,24";"8";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2018";"AM";"67"
"1,3121289";"20450";"32";"Não competitivo";"1602";"34579,8";"8";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2018";"TO";"44"
"1,3121289";;"59";"Não competitivo";"251";"19065";"8";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2018";"RO";"80"
"1,3121289";;"73";"Não competitivo";"98";"1300,82";"8";"NÃO ELEITO";"FEMININO";"DEPUTADO FEDERAL";"2018";"AC";"68"
"1,3121289";"200";"92";"Não competitivo";"310";"2258,55";"17";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2018";"PA";"118"
"1,3121289";;"123";"Não competitivo";"106";"2000";"8";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2018";"RR";"110"
"1,3121289";;"47";"Não competitivo";"13638";"61305,4";"17";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2018";"PA";"44"
"1,3121289";;"53";"Não competitivo";"1594";"26029,55";"8";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2018";"RO";"50"
"1,3121289";;"80";"Não competitivo";"1053";"5000";"8";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2018";"RO";"61"
"1,3121289";"10000";"75";"Não competitivo";"1334";"11500";"17";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2018";"PA";"100"
"1,3121289";;"28";"Competitivo";"21872";"128737,89";"8";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2018";"AC";"5"
"1,3121289";"8963,5";"73";"Não competitivo";"1468";"8963,5";"8";"NÃO ELEITO";"FEMININO";"DEPUTADO FEDERAL";"2018";"RO";"52"
"1,3121289";"2326,86";"99";"Não competitivo";"41";"9326,86";"8";"NÃO ELEITO";"FEMININO";"DEPUTADO FEDERAL";"2018";"RR";"124"
"1,3121289";"396740,34";"12";"Competitivo";"18167";"459045,34";"8";"ELEITO POR MÉDIA";"MASCULINO";"DEPUTADO FEDERAL";"2018";"TO";"11"
"1,3121289";"34492,48";"49";"Não competitivo";"434";"37492,48";"8";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2018";"RR";"76"
"1,3121289";"38677";"22";"Não competitivo";"11716";"181677";"8";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2018";"AM";"25"
"1,3121289";;"124";"Não competitivo";"46";"1954";"8";"NÃO ELEITO";"FEMININO";"DEPUTADO FEDERAL";"2018";"RR";"121"
"1,3121289";"58312";"27";"Não competitivo";"5295";"70312";"8";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2018";"TO";"20"
"1,3121289";"200000";"21";"Não competitivo";"4529";"222319,76";"8";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2018";"RO";"31"
"1,3121289";;"105";"Não competitivo";"7133";"1000";"17";"NÃO ELEITO";"FEMININO";"DEPUTADO FEDERAL";"2018";"PA";"52"
"1,3121289";"193500";"22";"Não competitivo";"16162";"203500";"8";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2018";"RO";"19"
"1,3121289";"566500";"12";"Competitivo";"12950";"571500";"8";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2018";"AP";"7"
"1,3121289";"13252";"21";"Competitivo";"11836";"120425,25";"8";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2018";"TO";"15"
"1,3121289";"6340,74";"95";"Não competitivo";"93";"11350,74";"8";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2018";"RR";"114"
"1,3121289";"27435,39";"65";"Não competitivo";"68";"28235,39";"8";"NÃO ELEITO";"FEMININO";"DEPUTADO FEDERAL";"2018";"AP";"97"
"1,3121289";"50988,5";"38";"Não competitivo";"848";"50988,5";"8";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2018";"RO";"67"
"1,3121289";"36644";"57";"Não competitivo";"2439";"39644";"8";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2018";"AP";"39"
"1,3121289";"181500";"30";"Não competitivo";"2317";"181500";"8";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2018";"AP";"43"
"1,3121289";"6666,66";"58";"Não competitivo";"309";"6666,66";"8";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2018";"AC";"55"
"1,3121289";"6168,07";"71";"Não competitivo";"1485";"17796,92";"17";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2018";"PA";"97"
"1,3121289";;"846";"Não competitivo";"948";"2975,1";"70";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"663"
"1,3121289";;"799";"Não competitivo";"749";"3576";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"725"
"1,3121289";;"635";"Não competitivo";"293";"7501,84";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"993"
"1,3121289";;"142";"Não competitivo";"2938";"267005";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"389"
"1,3121289";;"909";"Não competitivo";"522";"2086";"70";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"SP";"855"
"1,3121289";;"782";"Não competitivo";"256";"3831,48";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"1023"
"1,3121289";;"306";"Não competitivo";"5048";"54446,89";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"312"
"1,3121289";;"37";"Competitivo";"112940";"1925128,97";"70";"ELEITO POR QP";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"43"
"1,3121289";;"838";"Não competitivo";"321";"3051,98";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"975"
"1,3121289";;"1151";"Não competitivo";"124";"290";"70";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"SP";"1146"
"1,3121289";;"244";"Não competitivo";"5507";"95226,5";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"297"
"1,3121289";;"534";"Não competitivo";"846";"11711,15";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"690"
"1,3121289";;"678";"Não competitivo";"458";"6190,85";"70";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"SP";"892"
"1,3121289";;"79";"Competitivo";"92546";"947085,43";"70";"ELEITO POR MÉDIA";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"57"
"1,3121289";;"774";"Não competitivo";"554";"3935,24";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"831"
"1,3121289";;"988";"Não competitivo";"160";"1238,54";"70";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"SP";"1114"
"1,3121289";;"1131";"Não competitivo";"896";"320";"70";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"674"
"1,3121289";;"314";"Não competitivo";"2389";"51275,74";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"436"
"1,3121289";;"278";"Não competitivo";"7400";"69591,03";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"264"
"1,3121289";;"265";"Não competitivo";"5249";"76045";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"309"
"1,3121289";;"397";"Não competitivo";"1307";"25264";"70";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"SP";"568"
"1,3121289";;"1094";"Não competitivo";"85";"515,88";"70";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"SP";"1183"
"1,3121289";;"998";"Não competitivo";"249";"1224";"70";"NÃO ELEITO";"FEMININO";"DEPUTADO FEDERAL";"2014";"SP";"1029"
"1,3121289";;"945";"Não competitivo";"282";"1767,5";"70";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"1002"
"1,3121289";;"212";"Competitivo";"33724";"120644,46";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"129"
"1,3121289";;"366";"Não competitivo";"1053";"31384,84";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"633"
"1,3121289";;"377";"Não competitivo";"4443";"28451,62";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"328"
"1,3121289";;"271";"Competitivo";"43707";"72013,15";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"110"
"1,3121289";;"655";"Não competitivo";"251";"6825";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"1025"
"1,3121289";;"673";"Não competitivo";"257";"6288,32";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"1021"
"1,3121289";;"970";"Não competitivo";"447";"1395,6";"70";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"SP";"900"
"1,3121289";;"215";"Não competitivo";"22854";"117406,99";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"155"
"1,3121289";;"721";"Não competitivo";"491";"4976,84";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"879"
"1,3121289";;"779";"Não competitivo";"2071";"3850";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"474"
"1,3121289";;"1047";"Não competitivo";"456";"859";"70";"NÃO ELEITO";"FEMININO";"DEPUTADO FEDERAL";"2014";"SP";"894"
"1,3121289";;"580";"Não competitivo";"382";"9438,9";"70";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"SP";"930"
"1,3121289";;"540";"Não competitivo";"541";"11326,84";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"841"
"1,3121289";;"364";"Não competitivo";"2501";"31764";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"425"
"1,3121289";;"124";"Não competitivo";"11407";"391324,48";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"214"
"1,3121289";;"919";"Não competitivo";"281";"2000";"70";"NÃO ELEITO";"FEMININO";"DEPUTADO FEDERAL";"2014";"SP";"1003"
"1,3121289";;"682";"Não competitivo";"616";"6000";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"788"
"1,3121289";;"1184";"Não competitivo";"978";"50";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"653"
"1,3121289";;"216";"Não competitivo";"2626";"117013,84";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"411"
"1,3121289";;"362";"Não competitivo";"4672";"32014,98";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"323"
"1,3121289";;"227";"Não competitivo";"25255";"109941,9";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"151"
"1,3121289";;"548";"Não competitivo";"602";"10961,7";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"803"
"1,3121289";;"646";"Não competitivo";"3339";"7090";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"362"
"1,3121289";;"109";"Competitivo";"43872";"480633,18";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"109"
"1,3121289";;"1102";"Não competitivo";"2915";"490";"70";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"SP";"392"
"1,3121289";;"450";"Não competitivo";"2881";"17785,25";"70";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"SP";"394"
"1,3121289";;"609";"Não competitivo";"2424";"8186,4";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"432"
"1,3121289";;"665";"Não competitivo";"341";"6576";"70";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"SP";"953"
"1,3121289";;"1075";"Não competitivo";"970";"640";"70";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"655"
"1,3121289";;"426";"Não competitivo";"1515";"20515";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"535"
"1,3121289";;"94";"Competitivo";"161790";"653875,42";"70";"ELEITO POR QP";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"25"
"1,3121289";;"951";"Não competitivo";"300";"1677,8";"70";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"SP";"988"
"1,3121289";;"553";"Não competitivo";"11710";"10715,35";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"211"
"1,3121289";;"864";"Não competitivo";"854";"2711,5";"70";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"685"
"1,3121289";;"934";"Não competitivo";"111";"1965";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"1163"
"1,3121289";;"345";"Não competitivo";"2107";"40323,54";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"464"
"1,3121289";;"477";"Não competitivo";"3374";"16195";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"359"
"1,3121289";;"624";"Não competitivo";"549";"7789,96";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"835"
"1,3121289";;"106";"Não competitivo";"22339";"501243,61";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"157"
"1,3121289";;"494";"Não competitivo";"251";"14717,91";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"1025"
"1,3121289";;"349";"Não competitivo";"5626";"38370";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"294"
"1,3121289";;"282";"Não competitivo";"22584";"66067,71";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"156"
"1,3121289";;"331";"Não competitivo";"1734";"45684";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"509"
"1,3121289";;"616";"Não competitivo";"1645";"7895,5";"70";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"SP";"523"
"1,3121289";;"321";"Não competitivo";"7551";"48754,27";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"262"
"1,3121289";;"865";"Não competitivo";"739";"2650";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"732"
"1,3121289";;"385";"Não competitivo";"1930";"27095,24";"70";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"SP";"491"
"1,3121289";;"648";"Não competitivo";"3736";"6951,84";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"353"
"1,3121289";;"818";"Não competitivo";"684";"3262,7";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"758"
"1,3121289";;"967";"Não competitivo";"421";"1433,75";"70";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"910"
"1,3121289";;"704";"Não competitivo";"2062";"5421,15";"70";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"SP";"476"
"1,3121289";;"1042";"Não competitivo";"1085";"885,5";"70";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"618"
"1,3121289";;"200";"Não competitivo";"13184";"131008,51";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"201"
"1,3121289";;"935";"Não competitivo";"495";"1951";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"872"
"1,3121289";;"319";"Não competitivo";"20151";"48893,5";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"167"
"1,3121289";;"277";"Não competitivo";"2123";"69699,76";"70";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"SP";"461"
"1,3121289";;"189";"Competitivo";"398087";"144222,35";"70";"ELEITO POR QP";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"3"
"1,3121289";;"1031";"Não competitivo";"568";"967,42";"70";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"822"
"1,3121289";;"257";"Não competitivo";"19476";"82391,96";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"170"
"1,3121289";;"181";"Não competitivo";"11753";"157441,37";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"209"
"1,3121289";;"1141";"Não competitivo";"65";"305,92";"70";"NÃO ELEITO";"FEMININO";"DEPUTADO FEDERAL";"2014";"SP";"1199"
"1,3121289";;"849";"Não competitivo";"323";"2944,79";"70";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"969"
"1,3121289";;"186";"Não competitivo";"1356";"147761,78";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"560"
"1,3121289";;"245";"Não competitivo";"6469";"93963,24";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"278"
"1,3121289";;"730";"Não competitivo";"283";"4740";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"1001"
"1,3121289";;"742";"Não competitivo";"645";"4559";"70";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"SP";"770"
"1,3121289";;"659";"Não competitivo";"2761";"6745,35";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"401"
"1,3121289";;"740";"Não competitivo";"1715";"4581,86";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"512"
"1,3121289";;"419";"Não competitivo";"314";"21548,01";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"979"
"1,3121289";;"82";"Não competitivo";"26013";"876298,62";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"148"
"1,3121289";;"1061";"Não competitivo";"1180";"740";"70";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"601"
"1,3121289";;"259";"Não competitivo";"2478";"81066,24";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"429"
"1,3121289";;"904";"Não competitivo";"144";"2111,08";"70";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"1130"
"1,3121289";;"698";"Não competitivo";"213";"5598";"70";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"SP";"1062"
"1,3121289";;"229";"Não competitivo";"10508";"108443,23";"70";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"SP";"224"
"1,3121289";;"506";"Não competitivo";"639";"13681,09";"70";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"SP";"773"
"1,3121289";;"1133";"Não competitivo";"539";"312,5";"70";"NÃO ELEITO";"FEMININO";"DEPUTADO FEDERAL";"2014";"SP";"843"
"1,3121289";;"752";"Não competitivo";"981";"4378,58";"70";"NÃO ELEITO";"FEMININO";"DEPUTADO FEDERAL";"2014";"SP";"652"
"1,3121289";;"556";"Não competitivo";"183";"10394,5";"70";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"SP";"1088"
"1,3121289";;"709";"Não competitivo";"243";"5301,35";"70";"NÃO ELEITO";"FEMININO";"DEPUTADO FEDERAL";"2014";"SP";"1037"
"1,3121289";;"703";"Não competitivo";"460";"5462,8";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"891"
"1,3121289";;"1060";"Não competitivo";"520";"744";"70";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"857"
"1,3121289";;"1160";"Não competitivo";"85";"200";"70";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"SP";"1183"
"1,3121289";;"209";"Não competitivo";"10549";"122262,8";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"223"
"1,3121289";;"790";"Não competitivo";"544";"3677,8";"70";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"SP";"838"
"1,3121289";;"586";"Não competitivo";"876";"9297";"70";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"682"
"1,3121289";;"513";"Não competitivo";"1003";"13022,62";"70";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"SP";"644"
"1,3121289";;"73";"Competitivo";"121681";"1100485,85";"70";"ELEITO POR QP";"FEMININO";"DEPUTADO FEDERAL";"2014";"SP";"36"
"1,3121289";;"762";"Não competitivo";"1057";"4124";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"630"
"1,3121289";;"146";"Competitivo";"30315";"245873,1";"70";"ELEITO POR QP";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"137"
"1,3121289";;"444";"Não competitivo";"1507";"18359,46";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"538"
"1,3121289";;"984";"Não competitivo";"30";"1294,57";"70";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"SP";"1228"
"1,3121289";;"195";"Competitivo";"29289";"132996,51";"70";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"SP";"140"
"1,3121289";;"354";"Não competitivo";"3255";"35957,6";"70";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"372"
"1,3121289";;"341";"Não competitivo";"10179";"42209,91";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"230"
"1,3121289";;"968";"Não competitivo";"156";"1430";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"1122"
"1,3121289";;"1120";"Não competitivo";"83";"400,93";"70";"NÃO ELEITO";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"1186"
"1,3121289";;"147";"Competitivo";"137939";"232500,2";"70";"ELEITO POR QP";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"32"
"1,3121289";;"615";"Não competitivo";"5436";"7914,38";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"302"
"1,3121289";;"112";"Não competitivo";"28105";"464448";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"142"
"1,3121289";;"325";"Não competitivo";"6906";"47296,19";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"268"
"1,3121289";;"905";"Não competitivo";"157";"2103,9";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"1119"
"1,3121289";;"315";"Não competitivo";"21371";"50180,38";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"161"
"1,3121289";;"268";"Não competitivo";"26324";"74204";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"147"
"1,3121289";;"493";"Não competitivo";"2351";"14765";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"437"
"1,3121289";;"13";"Competitivo";"69426";"3297230,07";"70";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"SP";"80"
"1,3121289";;"88";"Competitivo";"78973";"310992,86";"53";"ELEITO POR QP";"FEMININO";"DEPUTADO FEDERAL";"2014";"MG";"45"
"1,3121289";;"343";"Não competitivo";"429";"5279,25";"53";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"MG";"445"
"1,3121289";;"18";"Competitivo";"93450";"2789735,1";"53";"ELEITO POR QP";"MASCULINO";"DEPUTADO FEDERAL";"2014";"MG";"37"
"1,3121289";;"415";"Não competitivo";"1306";"4210";"53";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"MG";"282"
"1,3121289";;"360";"Não competitivo";"333";"5145";"53";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"MG";"475"
"1,3121289";;"263";"Não competitivo";"2790";"8922";"53";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"MG";"199"
"1,3121289";;"195";"Não competitivo";"1472";"17951,3";"53";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"MG";"260"
"1,3121289";;"181";"Não competitivo";"1653";"21675";"53";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"MG";"249"
"1,3121289";;"483";"Não competitivo";"1959";"1275";"53";"NÃO ELEITO";"FEMININO";"DEPUTADO FEDERAL";"2014";"MG";"236"
"1,3121289";;"252";"Não competitivo";"111";"9721,7";"53";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"MG";"554"
"1,3121289";;"36";"Competitivo";"258363";"1561188,04";"53";"ELEITO POR QP";"MASCULINO";"DEPUTADO FEDERAL";"2014";"MG";"3"
"1,3121289";;"182";"Não competitivo";"5385";"20946,83";"53";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"MG";"148"
"1,3121289";;"148";"Não competitivo";"3393";"48710,57";"53";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"MG";"187"
"1,3121289";;"381";"Não competitivo";"2012";"4710";"53";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"MG";"232"
"1,3121289";;"527";"Não competitivo";"30";"480";"53";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"MG";"587"
"1,3121289";;"110";"Não competitivo";"229";"135711,21";"53";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"MG";"509"
"1,3121289";;"408";"Não competitivo";"311";"4277,2";"53";"SUPLENTE";"FEMININO";"DEPUTADO FEDERAL";"2014";"MG";"480"
"1,3121289";;"501";"Não competitivo";"655";"950";"53";"SUPLENTE";"MASCULINO";"DEPUTADO FEDERAL";"2014";"MG";"381"
